DAT	Well	OD590	OD595	OD700	sampling	Plate	hour	set	Comp	Conc	Unit	BOT	DIV	Tox	ToxC	CellsL	CellsD	CellsT	pDead
15/10/13 10:36	C12	0,250695	0,246497	0,198442	10/10/13	Div1	91	set2	Para	0,002	miliM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 10:36	D01	0,400942	0,394022	0,268013	10/10/13	Div1	91	set2	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 10:36	D02	0,498178	0,487493	0,301672	10/10/13	Div1	91	set2	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 10:36	D03	0,381473	0,379182	0,28789	10/10/13	Div1	91	set2	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 10:36	D04	0,333696	0,330184	0,240982	10/10/13	Div1	91	set2	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 10:36	D05	0,296802	0,292747	0,212488	10/10/13	Div1	91	set2	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 10:36	D06	0,305005	0,298486	0,208183	10/10/13	Div1	91	set2	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 10:36	D07	0,4287	0,424011	0,207893	10/10/13	Div1	91	set2	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 10:36	D08	0,268374	0,263702	0,191485	10/10/13	Div1	91	set2	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 10:36	D09	0,313432	0,309604	0,233951	10/10/13	Div1	91	set2	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 10:36	D10	0,284462	0,28146	0,196129	10/10/13	Div1	91	set2	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 10:36	D11	0,473328	0,465097	0,296559	10/10/13	Div1	91	set2	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 10:36	D12	0,227846	0,225186	0,186298	10/10/13	Div1	91	set2	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 10:36	E01	0,215377	0,213819	0,190174	10/10/13	Div1	91	set2	Oflox	10	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 10:36	E02	0,27644	0,269311	0,202023	10/10/13	Div1	91	set2	Oflox	6,18	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 10:36	E03	0,262721	0,259973	0,211005	10/10/13	Div1	91	set2	Oflox	3,82	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 10:36	E04	0,464564	0,449378	0,291653	10/10/13	Div1	91	set2	Oflox	2,36	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 10:36	E05	0,341827	0,338061	0,258186	10/10/13	Div1	91	set2	Oflox	1,46	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 10:36	E06	0,362179	0,348548	0,260066	10/10/13	Div1	91	set2	Oflox	0,9	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 10:36	E07	0,334699	0,331075	0,248768	10/10/13	Div1	91	set2	Oflox	0,56	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 10:36	E08	0,433403	0,432702	0,340084	10/10/13	Div1	91	set2	Oflox	0,34	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 10:36	E09	0,345308	0,339938	0,263875	10/10/13	Div1	91	set2	Oflox	0,21	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 10:36	E10	0,292333	0,284439	0,197775	10/10/13	Div1	91	set2	Oflox	0,13	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 10:36	E11	0,312163	0,308793	0,234611	10/10/13	Div1	91	set2	Oflox	0,08	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 10:36	E12	0,228918	0,226553	0,185366	10/10/13	Div1	91	set2	Oflox	0,05	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 10:36	F01	0,150415	0,144403	0,126556	10/10/13	Div1	91	set2	Para	100	miliM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 10:36	F02	0,167103	0,161785	0,14285	10/10/13	Div1	91	set2	Para	37,397	miliM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 10:36	F03	0,173711	0,171129	0,1511	10/10/13	Div1	91	set2	Para	13,985	miliM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 10:36	F04	0,180874	0,171608	0,151044	10/10/13	Div1	91	set2	Para	5,23	miliM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 10:36	F05	0,253159	0,250276	0,221146	10/10/13	Div1	91	set2	Para	1,956	miliM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 10:36	F06	0,2035	0,198436	0,177185	10/10/13	Div1	91	set2	Para	0,731	miliM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 10:36	F07	0,205876	0,203015	0,180096	10/10/13	Div1	91	set2	Para	0,274	miliM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 10:36	F08	0,280423	0,279137	0,245545	10/10/13	Div1	91	set2	Para	0,102	miliM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 10:36	F09	0,202234	0,201117	0,182652	10/10/13	Div1	91	set2	Para	0,038	miliM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 10:36	F10	0,356927	0,350464	0,263213	10/10/13	Div1	91	set2	Para	0,014	miliM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 10:36	F11	0,380287	0,375417	0,290189	10/10/13	Div1	91	set2	Para	0,005	miliM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 10:36	F12	0,466757	0,462332	0,350327	10/10/13	Div1	91	set2	Para	0,002	miliM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 10:36	G01	0,341131	0,334421	0,270497	10/10/13	Div1	91	set2	Oflox	10	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 10:36	G02	0,182139	0,167715	0,150474	10/10/13	Div1	91	set2	Oflox	6,18	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 10:36	G03	0,301894	0,300499	0,24779	10/10/13	Div1	91	set2	Oflox	3,82	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 10:36	G04	0,225486	0,216245	0,148204	10/10/13	Div1	91	set2	Oflox	2,36	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 10:36	G05	0,476957	0,472841	0,326754	10/10/13	Div1	91	set2	Oflox	1,46	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 10:36	G06	0,291143	0,283559	0,201301	10/10/13	Div1	91	set2	Oflox	0,9	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 10:36	G07	0,298747	0,292316	0,207912	10/10/13	Div1	91	set2	Oflox	0,56	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 10:36	G08	0,406527	0,396467	0,30272	10/10/13	Div1	91	set2	Oflox	0,34	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 10:36	G09	0,367227	0,365667	0,281156	10/10/13	Div1	91	set2	Oflox	0,21	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 10:36	G10	0,329612	0,321252	0,228026	10/10/13	Div1	91	set2	Oflox	0,13	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 10:36	G11	0,376477	0,373572	0,286933	10/10/13	Div1	91	set2	Oflox	0,08	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 10:36	G12	0,343952	0,332881	0,275373	10/10/13	Div1	91	set2	Oflox	0,05	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 10:36	H01	0,334099	0,328092	0,241724	10/10/13	Div1	91	set2	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 10:36	H02	0,324858	0,319313	0,247239	10/10/13	Div1	91	set2	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 10:36	H03	0,332239	0,325562	0,248709	10/10/13	Div1	91	set2	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 10:36	H04	0,316011	0,311526	0,236767	10/10/13	Div1	91	set2	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 10:36	H05	0,491158	0,488653	0,321452	10/10/13	Div1	91	set2	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 10:36	H06	0,305913	0,300514	0,229289	10/10/13	Div1	91	set2	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 10:36	H07	0,450624	0,447869	0,352751	10/10/13	Div1	91	set2	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 10:36	H08	0,338241	0,333018	0,261498	10/10/13	Div1	91	set2	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 10:36	H09	0,285855	0,281516	0,215869	10/10/13	Div1	91	set2	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 10:36	H10	0,402582	0,399945	0,313443	10/10/13	Div1	91	set2	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 10:36	H11	0,259646	0,256783	0,225492	10/10/13	Div1	91	set2	Blank	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 10:36	H12	0,268118	0,26463	0,231636	10/10/13	Div1	91	set2	Blank	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	A01	0,210751	0,210183	0,185746	10/10/13	Div1	96	set2	Blank	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	A02	0,189943	0,186318	0,166962	10/10/13	Div1	96	set2	Blank	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	A03	0,366452	0,360865	0,237616	10/10/13	Div1	96	set2	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	A04	0,346111	0,338306	0,215383	10/10/13	Div1	96	set2	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	A05	0,341515	0,340341	0,259692	10/10/13	Div1	96	set2	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	A06	0,300911	0,298435	0,223067	10/10/13	Div1	96	set2	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	A07	0,386073	0,379949	0,259772	10/10/13	Div1	96	set2	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	A08	0,324887	0,320007	0,243203	10/10/13	Div1	96	set2	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	A09	0,317436	0,312519	0,236559	10/10/13	Div1	96	set2	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	A10	0,263697	0,260693	0,19492	10/10/13	Div1	96	set2	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	A11	0,266122	0,262773	0,196471	10/10/13	Div1	96	set2	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	A12	0,231225	0,228289	0,182122	10/10/13	Div1	96	set2	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	B01	0,202328	0,197724	0,17599	10/10/13	Div1	96	set2	NaCl	9,9	percent	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	B02	0,17206	0,168934	0,151773	10/10/13	Div1	96	set2	NaCl	6,47	percent	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	B03	0,132189	0,131159	0,117297	10/10/13	Div1	96	set2	NaCl	4,23	percent	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	B04	0,1379	0,135922	0,120319	10/10/13	Div1	96	set2	NaCl	2,76	percent	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	B05	0,260179	0,256952	0,222947	10/10/13	Div1	96	set2	NaCl	1,81	percent	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	B06	0,232459	0,229213	0,172151	10/10/13	Div1	96	set2	NaCl	1,18	percent	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	B07	0,246688	0,24407	0,182644	10/10/13	Div1	96	set2	NaCl	0,77	percent	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	B08	0,473399	0,466057	0,299086	10/10/13	Div1	96	set2	NaCl	0,5	percent	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	B09	0,3374	0,333783	0,229473	10/10/13	Div1	96	set2	NaCl	0,33	percent	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	B10	0,378296	0,373994	0,179931	10/10/13	Div1	96	set2	NaCl	0,22	percent	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	B11	0,411195	0,405198	0,255239	10/10/13	Div1	96	set2	NaCl	0,14	percent	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	B12	0,257364	0,254097	0,201647	10/10/13	Div1	96	set2	NaCl	0,09	percent	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	C01	0,241449	0,237209	0,206529	10/10/13	Div1	96	set2	Para	100	miliM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	C02	0,183424	0,174979	0,15419	10/10/13	Div1	96	set2	Para	37,397	miliM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	C03	0,136682	0,13499	0,119657	10/10/13	Div1	96	set2	Para	13,985	miliM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	C04	0,156532	0,155786	0,137955	10/10/13	Div1	96	set2	Para	5,23	miliM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	C05	0,175308	0,173979	0,151934	10/10/13	Div1	96	set2	Para	1,956	miliM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	C06	0,146732	0,144905	0,128596	10/10/13	Div1	96	set2	Para	0,731	miliM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	C07	0,14155	0,140256	0,124961	10/10/13	Div1	96	set2	Para	0,274	miliM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	C08	0,195262	0,193025	0,171393	10/10/13	Div1	96	set2	Para	0,102	miliM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	C09	0,128863	0,127553	0,114758	10/10/13	Div1	96	set2	Para	0,038	miliM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	C10	0,414393	0,408944	0,196911	10/10/13	Div1	96	set2	Para	0,014	miliM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	C11	0,349432	0,346978	0,263312	10/10/13	Div1	96	set2	Para	0,005	miliM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	C12	0,253843	0,249502	0,200925	10/10/13	Div1	96	set2	Para	0,002	miliM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	D01	0,398392	0,39264	0,267534	10/10/13	Div1	96	set2	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	D02	0,494212	0,483683	0,299597	10/10/13	Div1	96	set2	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	D03	0,391432	0,388069	0,292169	10/10/13	Div1	96	set2	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	D04	0,343038	0,33857	0,245286	10/10/13	Div1	96	set2	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	D05	0,301155	0,297455	0,21405	10/10/13	Div1	96	set2	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	D06	0,306806	0,300823	0,208067	10/10/13	Div1	96	set2	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	D07	0,435727	0,431006	0,206986	10/10/13	Div1	96	set2	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	D08	0,267111	0,262794	0,189676	10/10/13	Div1	96	set2	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	D09	0,310451	0,306984	0,231368	10/10/13	Div1	96	set2	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	D10	0,288791	0,286482	0,199058	10/10/13	Div1	96	set2	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	D11	0,468568	0,460756	0,290239	10/10/13	Div1	96	set2	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	D12	0,22402	0,221135	0,183421	10/10/13	Div1	96	set2	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	E01	0,217116	0,218832	0,194278	10/10/13	Div1	96	set2	Oflox	10	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	E02	0,279881	0,272476	0,203243	10/10/13	Div1	96	set2	Oflox	6,18	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	E03	0,261904	0,259813	0,210168	10/10/13	Div1	96	set2	Oflox	3,82	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	E04	0,481385	0,465625	0,29839	10/10/13	Div1	96	set2	Oflox	2,36	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	E05	0,350032	0,345703	0,26286	10/10/13	Div1	96	set2	Oflox	1,46	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	E06	0,369846	0,357581	0,2633	10/10/13	Div1	96	set2	Oflox	0,9	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	E07	0,352073	0,348984	0,259312	10/10/13	Div1	96	set2	Oflox	0,56	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	E08	0,439932	0,440018	0,341192	10/10/13	Div1	96	set2	Oflox	0,34	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	E09	0,345661	0,340662	0,263791	10/10/13	Div1	96	set2	Oflox	0,21	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	E10	0,300238	0,293423	0,200101	10/10/13	Div1	96	set2	Oflox	0,13	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	E11	0,326576	0,323741	0,242399	10/10/13	Div1	96	set2	Oflox	0,08	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	E12	0,228703	0,226144	0,184574	10/10/13	Div1	96	set2	Oflox	0,05	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	F01	0,150957	0,145987	0,129854	10/10/13	Div1	96	set2	Para	100	miliM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	F02	0,167027	0,163199	0,143427	10/10/13	Div1	96	set2	Para	37,397	miliM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	F03	0,180958	0,178604	0,156463	10/10/13	Div1	96	set2	Para	13,985	miliM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	F04	0,17243	0,164388	0,145439	10/10/13	Div1	96	set2	Para	5,23	miliM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	F05	0,255014	0,252042	0,222824	10/10/13	Div1	96	set2	Para	1,956	miliM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	F06	0,200815	0,196286	0,1744	10/10/13	Div1	96	set2	Para	0,731	miliM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	F07	0,205561	0,203289	0,180176	10/10/13	Div1	96	set2	Para	0,274	miliM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	F08	0,275897	0,275772	0,24169	10/10/13	Div1	96	set2	Para	0,102	miliM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	F09	0,200184	0,201227	0,182534	10/10/13	Div1	96	set2	Para	0,038	miliM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	F10	0,359752	0,353953	0,263963	10/10/13	Div1	96	set2	Para	0,014	miliM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	F11	0,391852	0,386111	0,297153	10/10/13	Div1	96	set2	Para	0,005	miliM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	F12	0,472919	0,46985	0,355656	10/10/13	Div1	96	set2	Para	0,002	miliM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	G01	0,336432	0,332969	0,268205	10/10/13	Div1	96	set2	Oflox	10	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	G02	0,186215	0,170506	0,152785	10/10/13	Div1	96	set2	Oflox	6,18	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	G03	0,298498	0,296207	0,243967	10/10/13	Div1	96	set2	Oflox	3,82	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	G04	0,230186	0,216991	0,147707	10/10/13	Div1	96	set2	Oflox	2,36	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	G05	0,462751	0,456551	0,318171	10/10/13	Div1	96	set2	Oflox	1,46	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	G06	0,294858	0,288025	0,203019	10/10/13	Div1	96	set2	Oflox	0,9	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	G07	0,303811	0,298367	0,210247	10/10/13	Div1	96	set2	Oflox	0,56	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	G08	0,419689	0,411398	0,311481	10/10/13	Div1	96	set2	Oflox	0,34	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	G09	0,381199	0,379124	0,289017	10/10/13	Div1	96	set2	Oflox	0,21	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	G10	0,328964	0,320256	0,227963	10/10/13	Div1	96	set2	Oflox	0,13	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	G11	0,383247	0,380225	0,291091	10/10/13	Div1	96	set2	Oflox	0,08	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	G12	0,345296	0,334705	0,277097	10/10/13	Div1	96	set2	Oflox	0,05	microM	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	H01	0,331656	0,325015	0,241082	10/10/13	Div1	96	set2	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	H02	0,329295	0,322549	0,246706	10/10/13	Div1	96	set2	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	H03	0,33395	0,327007	0,24911	10/10/13	Div1	96	set2	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	H04	0,319012	0,314669	0,237265	10/10/13	Div1	96	set2	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	H05	0,4969	0,492867	0,323083	10/10/13	Div1	96	set2	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	H06	0,309026	0,303922	0,231215	10/10/13	Div1	96	set2	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	H07	0,451063	0,449123	0,351706	10/10/13	Div1	96	set2	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	H08	0,341724	0,336552	0,2601	10/10/13	Div1	96	set2	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
15/10/13 15:00	H09	0,288722	0,284093	0,216717	10/10/13	Div1	96	set2	Cont	NA	NA	3	1	2	2,51E-08	4119456,077	236314,33	4355770,407	5,425316487
